subpath	export_name	member_name	member_kind	static	optional	signatures	declaration
./beta	JSONSchema7	not	property	false	true		@types/json-schema/index.d.ts:686:5
./beta	JSONSchema7	format	property	false	true		@types/json-schema/index.d.ts:691:5
./beta	JSONSchema7	contentMediaType	property	false	true		@types/json-schema/index.d.ts:696:5
./beta	JSONSchema7	contentEncoding	property	false	true		@types/json-schema/index.d.ts:697:5
./beta	JSONSchema7	definitions	property	false	true		@types/json-schema/index.d.ts:702:5
./beta	JSONSchema7	title	property	false	true		@types/json-schema/index.d.ts:709:5
./beta	JSONSchema7	description	property	false	true		@types/json-schema/index.d.ts:710:5
./beta	JSONSchema7	default	property	false	true		@types/json-schema/index.d.ts:711:5
./beta	JSONSchema7	readOnly	property	false	true		@types/json-schema/index.d.ts:712:5
./beta	JSONSchema7	writeOnly	property	false	true		@types/json-schema/index.d.ts:713:5
./beta	JSONSchema7	examples	property	false	true		@types/json-schema/index.d.ts:714:5
./beta	Message	role	property	false	false		@genkit-ai/ai/lib/message.d.ts:29:5
./beta	Message	content	property	false	false		@genkit-ai/ai/lib/message.d.ts:30:5
./beta	Message	metadata	property	false	true		@genkit-ai/ai/lib/message.d.ts:31:5
./beta	Message	parser	property	false	true		@genkit-ai/ai/lib/message.d.ts:32:5
./beta	Message	parseData	method	true	false	(lenientMessage: string | (MessageData & { content: string | Part | Part[]; role: string; }) | MessageData, defaultRole?: MessageData["role"]): MessageData	@genkit-ai/ai/lib/message.d.ts:33:5
./beta	Message	parse	method	true	false	(lenientMessage: string | (MessageData & { content: string; }) | MessageData): Message	@genkit-ai/ai/lib/message.d.ts:37:5
./beta	Message	parseContent	method	true	false	(lenientPart: string | Part | (string | Part)[]): Part[]	@genkit-ai/ai/lib/message.d.ts:40:5
./beta	Message	Constructor	constructor	false	false	<T = unknown>(message: MessageData, options?: { parser?: MessageParser<T>; }): Message<T>	@genkit-ai/ai/lib/message.d.ts:41:5
./beta	Message	output	getter	false	false	(): T	@genkit-ai/ai/lib/message.d.ts:51:5
./beta	Message	toolResponseParts	method	false	false	(): ToolResponsePart[]	@genkit-ai/ai/lib/message.d.ts:52:5
./beta	Message	text	getter	false	false	(): string	@genkit-ai/ai/lib/message.d.ts:57:5
./beta	Message	reasoning	getter	false	false	(): string	@genkit-ai/ai/lib/message.d.ts:62:5
./beta	Message	media	getter	false	false	(): { url: string; contentType?: string; } | null	@genkit-ai/ai/lib/message.d.ts:68:5
./beta	Message	data	getter	false	false	(): T | null	@genkit-ai/ai/lib/message.d.ts:76:5
./beta	Message	toolRequests	getter	false	false	(): ToolRequestPart[]	@genkit-ai/ai/lib/message.d.ts:81:5
./beta	Message	interrupts	getter	false	false	(): ToolRequestPart[]	@genkit-ai/ai/lib/message.d.ts:86:5
./beta	Message	toJSON	method	false	false	(): MessageData	@genkit-ai/ai/lib/message.d.ts:91:5
./beta	ModelReference	name	property	false	false		@genkit-ai/ai/lib/model-BBzPDrC1.d.ts:159:5
./beta	ModelReference	configSchema	property	false	true		@genkit-ai/ai/lib/model-BBzPDrC1.d.ts:160:5
./beta	ModelReference	info	property	false	true		@genkit-ai/ai/lib/model-BBzPDrC1.d.ts:161:5
./beta	ModelReference	version	property	false	true		@genkit-ai/ai/lib/model-BBzPDrC1.d.ts:162:5
./beta	ModelReference	config	property	false	true		@genkit-ai/ai/lib/model-BBzPDrC1.d.ts:163:5
./beta	ModelReference	withConfig	method	false	false	(cfg: z.infer<CustomOptions>): ModelReference<CustomOptions>	@genkit-ai/ai/lib/model-BBzPDrC1.d.ts:164:5
./beta	ModelReference	withVersion	method	false	false	(version: string): ModelReference<CustomOptions>	@genkit-ai/ai/lib/model-BBzPDrC1.d.ts:165:5
./beta	ModelRequest	config	property	false	true		@genkit-ai/ai/lib/model-types.d.ts:2019:5
./beta	Operation	action	property	false	true		@genkit-ai/core/lib/action-B8ZNjCZm.d.ts:105:5
./beta	Operation	id	property	false	false		@genkit-ai/core/lib/action-B8ZNjCZm.d.ts:106:5
./beta	Operation	done	property	false	true		@genkit-ai/core/lib/action-B8ZNjCZm.d.ts:107:5
./beta	Operation	output	property	false	true		@genkit-ai/core/lib/action-B8ZNjCZm.d.ts:108:5
./beta	Operation	error	property	false	true		@genkit-ai/core/lib/action-B8ZNjCZm.d.ts:109:5
./beta	Operation	metadata	property	false	true		@genkit-ai/core/lib/action-B8ZNjCZm.d.ts:113:5
./beta	OutputOptions	format	property	false	true		@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:334:5
./beta	OutputOptions	contentType	property	false	true		@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:335:5
./beta	OutputOptions	instructions	property	false	true		@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:336:5
./beta	OutputOptions	schema	property	false	true		@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:337:5
./beta	OutputOptions	jsonSchema	property	false	true		@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:338:5
./beta	OutputOptions	constrained	property	false	true		@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:339:5
./beta	PromptConfig	name	property	false	false		@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:53:5
./beta	PromptConfig	variant	property	false	true		@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:54:5
./beta	PromptConfig	model	property	false	true		@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:55:5
./beta	PromptConfig	config	property	false	true		@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:56:5
./beta	PromptConfig	description	property	false	true		@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:57:5
./beta	PromptConfig	input	property	false	true		@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:58:5
./beta	PromptConfig	system	property	false	true		@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:62:5
./beta	PromptConfig	prompt	property	false	true		@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:63:5
./beta	PromptConfig	messages	property	false	true		@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:64:5
./beta	PromptConfig	docs	property	false	true		@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:65:5
./beta	PromptConfig	output	property	false	true		@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:66:5
./beta	PromptConfig	maxTurns	property	false	true		@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:67:5
./beta	PromptConfig	returnToolRequests	property	false	true		@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:68:5
./beta	PromptConfig	metadata	property	false	true		@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:69:5
./beta	PromptConfig	tools	property	false	true		@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:70:5
./beta	PromptConfig	toolChoice	property	false	true		@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:71:5
./beta	PromptConfig	use	property	false	true		@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:72:5
./beta	PromptConfig	context	property	false	true		@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:73:5
./beta	RankedDocument	content	property	false	false		@genkit-ai/ai/lib/reranker.d.ts:181:5
./beta	RankedDocument	metadata	property	false	false		@genkit-ai/ai/lib/reranker.d.ts:182:5
./beta	RankedDocument	Constructor	constructor	false	false	(data: RankedDocumentData): RankedDocument	@genkit-ai/ai/lib/reranker.d.ts:185:5
./beta	RankedDocument	score	method	false	false	(): number	@genkit-ai/ai/lib/reranker.d.ts:190:5
./beta	ReflectionServer	RUNNING_SERVERS	property	true	false		@genkit-ai/core/lib/reflection.d.ts:68:5
./beta	ReflectionServer	registry	property	false	false		@genkit-ai/core/lib/reflection.d.ts:70:5
./beta	ReflectionServer	options	property	false	false		@genkit-ai/core/lib/reflection.d.ts:72:5
./beta	ReflectionServer	port	property	false	false		@genkit-ai/core/lib/reflection.d.ts:74:5
./beta	ReflectionServer	server	property	false	false		@genkit-ai/core/lib/reflection.d.ts:76:5
./beta	ReflectionServer	runtimeFilePath	property	false	false		@genkit-ai/core/lib/reflection.d.ts:78:5
./beta	ReflectionServer	Constructor	constructor	false	false	(registry: Registry, options?: ReflectionServerOptions): ReflectionServer	@genkit-ai/core/lib/reflection.d.ts:79:5
./beta	ReflectionServer	findPort	method	false	false	(): Promise<number>	@genkit-ai/core/lib/reflection.d.ts:83:5
./beta	ReflectionServer	start	method	false	false	(): Promise<void>	@genkit-ai/core/lib/reflection.d.ts:89:5
./beta	ReflectionServer	stop	method	false	false	(): Promise<void>	@genkit-ai/core/lib/reflection.d.ts:93:5
./beta	ReflectionServer	writeRuntimeFile	property	false	false		@genkit-ai/core/lib/reflection.d.ts:97:5
./beta	ReflectionServer	cleanupRuntimeFile	property	false	false		@genkit-ai/core/lib/reflection.d.ts:101:5
./beta	ReflectionServer	stopAll	method	true	false	(): Promise<void[]>	@genkit-ai/core/lib/reflection.d.ts:105:5
./beta	ReflectionServerOptions	port	property	false	true		@genkit-ai/core/lib/reflection.d.ts:51:5
./beta	ReflectionServerOptions	bodyLimit	property	false	true		@genkit-ai/core/lib/reflection.d.ts:53:5
./beta	ReflectionServerOptions	configuredEnvs	property	false	true		@genkit-ai/core/lib/reflection.d.ts:55:5
./beta	ReflectionServerOptions	name	property	false	true		@genkit-ai/core/lib/reflection.d.ts:57:5
./beta	RerankerParams	reranker	property	false	false		@genkit-ai/ai/lib/reranker.d.ts:830:5
./beta	RerankerParams	query	property	false	false		@genkit-ai/ai/lib/reranker.d.ts:831:5
./beta	RerankerParams	documents	property	false	false		@genkit-ai/ai/lib/reranker.d.ts:832:5
./beta	RerankerParams	options	property	false	true		@genkit-ai/ai/lib/reranker.d.ts:833:5
./beta	RerankerReference	name	property	false	false		@genkit-ai/ai/lib/reranker.d.ts:848:5
./beta	RerankerReference	configSchema	property	false	true		@genkit-ai/ai/lib/reranker.d.ts:849:5
./beta	RerankerReference	info	property	false	true		@genkit-ai/ai/lib/reranker.d.ts:850:5
./beta	ResourceAction	matches	method	false	false	(input: ResourceInput): boolean	@genkit-ai/ai/lib/resource.d.ts:568:5
./beta	ResumeOptions	respond	property	false	true		@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:352:5
./beta	ResumeOptions	restart	property	false	true		@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:362:5
./beta	ResumeOptions	metadata	property	false	true		@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:364:5
./beta	RetrieverParams	retriever	property	false	false		@genkit-ai/ai/lib/retriever.d.ts:681:5
./beta	RetrieverParams	query	property	false	false		@genkit-ai/ai/lib/retriever.d.ts:682:5
./beta	RetrieverParams	options	property	false	true		@genkit-ai/ai/lib/retriever.d.ts:683:5
./beta	RetrieverReference	name	property	false	false		@genkit-ai/ai/lib/retriever.d.ts:723:5
./beta	RetrieverReference	configSchema	property	false	true		@genkit-ai/ai/lib/retriever.d.ts:724:5
./beta	RetrieverReference	info	property	false	true		@genkit-ai/ai/lib/retriever.d.ts:725:5
./beta	Session	registry	property	false	false		@genkit-ai/ai/lib/session.d.ts:51:5
./beta	Session	id	property	false	false		@genkit-ai/ai/lib/session.d.ts:52:5
./beta	Session	sessionData	property	false	true		@genkit-ai/ai/lib/session.d.ts:53:5
./beta	Session	store	property	false	false		@genkit-ai/ai/lib/session.d.ts:54:5
./beta	Session	Constructor	constructor	false	false	<S = any>(registry: Registry, options?: { id?: string; stateSchema?: S; sessionData?: SessionData<S>; store?: SessionStore<S>; }): Session<S>	@genkit-ai/ai/lib/session.d.ts:55:5
./beta	Session	state	getter	false	false	(): S | undefined	@genkit-ai/ai/lib/session.d.ts:61:5
./beta	Session	updateState	method	false	false	(data: S): Promise<void>	@genkit-ai/ai/lib/session.d.ts:65:5
./beta	Session	updateMessages	method	false	false	(thread: string, messages: MessageData[]): Promise<void>	@genkit-ai/ai/lib/session.d.ts:69:5
./beta	Session	chat	method	false	false	<I>(options?: ChatOptions<I, S>): Chat	@genkit-ai/ai/lib/session.d.ts:82:5
./beta	Session	chat	method	false	false	<I>(preamble: ExecutablePrompt<I>, options?: ChatOptions<I, S>): Chat	@genkit-ai/ai/lib/session.d.ts:95:5
./beta	Session	chat	method	false	false	<I>(threadName: string, preamble: ExecutablePrompt<I>, options?: ChatOptions<I, S>): Chat	@genkit-ai/ai/lib/session.d.ts:111:5
./beta	Session	chat	method	false	false	<I>(threadName: string, options?: ChatOptions<I, S>): Chat	@genkit-ai/ai/lib/session.d.ts:127:5
./beta	Session	run	method	false	false	<O>(fn: () => O): O	@genkit-ai/ai/lib/session.d.ts:132:5
./beta	Session	toJSON	method	false	false	(): SessionData<S> | undefined	@genkit-ai/ai/lib/session.d.ts:133:5
./beta	SessionData	id	property	false	false		@genkit-ai/ai/lib/session.d.ts:136:5
./beta	SessionData	state	property	false	true		@genkit-ai/ai/lib/session.d.ts:137:5
./beta	SessionData	threads	property	false	true		@genkit-ai/ai/lib/session.d.ts:138:5
./beta	SessionStore	get	method	false	false	(sessionId: string): Promise<SessionData<S> | undefined>	@genkit-ai/ai/lib/session.d.ts:152:5
./beta	SessionStore	save	method	false	false	(sessionId: string, data: Omit<SessionData<S>, "id">): Promise<void>	@genkit-ai/ai/lib/session.d.ts:153:5
./beta	StreamingResponse	stream	property	false	false		@genkit-ai/core/lib/action-B8ZNjCZm.d.ts:591:5
./beta	StreamingResponse	output	property	false	false		@genkit-ai/core/lib/action-B8ZNjCZm.d.ts:593:5
./beta	ToolConfig	name	property	false	false		@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:239:5
./beta	ToolConfig	description	property	false	false		@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:241:5
./beta	ToolConfig	inputSchema	property	false	true		@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:243:5
./beta	ToolConfig	inputJsonSchema	property	false	true		@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:245:5
./beta	ToolConfig	outputSchema	property	false	true		@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:247:5
./beta	ToolConfig	outputJsonSchema	property	false	true		@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:249:5
./beta	ToolConfig	metadata	property	false	true		@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:251:5
./beta	ToolInterruptError	metadata	property	false	true		@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:299:5
./beta	ToolInterruptError	Constructor	constructor	false	false	(metadata?: Record<string, any> | undefined): ToolInterruptError	@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:300:5
./beta	UserFacingError	Constructor	constructor	false	false	(status: StatusName, message: string, details?: any): UserFacingError	@genkit-ai/core/lib/action-B8ZNjCZm.d.ts:251:5
./tracing	TraceServerExporter	export	method	false	false	(spans: ReadableSpan[], resultCallback: (result: ExportResult) => void): void	@genkit-ai/core/lib/tracing/exporter.d.ts:34:5
./tracing	TraceServerExporter	shutdown	method	false	false	(): Promise<void>	@genkit-ai/core/lib/tracing/exporter.d.ts:38:5
./tracing	TraceServerExporter	_exportInfo	property	false	false		@genkit-ai/core/lib/tracing/exporter.d.ts:43:5
./tracing	TraceServerExporter	forceFlush	method	false	false	(): Promise<void>	@genkit-ai/core/lib/tracing/exporter.d.ts:47:5
./tracing	TraceServerExporter	_sendSpans	property	false	false		@genkit-ai/core/lib/tracing/exporter.d.ts:48:5
./tracing	TraceServerExporter	save	property	false	false		@genkit-ai/core/lib/tracing/exporter.d.ts:49:5
./schema	ProvidedSchema	jsonSchema	property	false	true		@genkit-ai/core/lib/action-B8ZNjCZm.d.ts:288:5
./schema	ProvidedSchema	schema	property	false	true		@genkit-ai/core/lib/action-B8ZNjCZm.d.ts:289:5
./schema	ValidationError	Constructor	constructor	false	false	({ data, errors, schema, }: { data: any; errors: ValidationErrorDetail[]; schema: JSONSchema; }): ValidationError	@genkit-ai/core/lib/action-B8ZNjCZm.d.ts:295:5
./schema	ValidationErrorDetail	path	property	false	false		@genkit-ai/core/lib/action-B8ZNjCZm.d.ts:311:5
./schema	ValidationErrorDetail	message	property	false	false		@genkit-ai/core/lib/action-B8ZNjCZm.d.ts:312:5
./formats	Formatter	name	property	false	false		@genkit-ai/ai/lib/formats/types.d.ts:26:5
./formats	Formatter	config	property	false	false		@genkit-ai/ai/lib/formats/types.d.ts:27:5
./formats	Formatter	handler	property	false	false	(schema?: JSONSchema): { parseMessage(message: Message): O; parseChunk?: (chunk: GenerateResponseChunk) => CO; instructions?: string; }	@genkit-ai/ai/lib/formats/types.d.ts:30:5
./retriever	Document	content	property	false	false		@genkit-ai/ai/lib/document-SEV6zxye.d.ts:1056:5
./retriever	Document	metadata	property	false	true		@genkit-ai/ai/lib/document-SEV6zxye.d.ts:1057:5
./retriever	Document	Constructor	constructor	false	false	(data: DocumentData): Document	@genkit-ai/ai/lib/document-SEV6zxye.d.ts:1058:5
./retriever	Document	fromText	method	true	false	(text: string, metadata?: Record<string, any>): Document	@genkit-ai/ai/lib/document-SEV6zxye.d.ts:1059:5
./retriever	Document	fromMedia	method	true	false	(url: string, contentType?: string, metadata?: Record<string, unknown>): Document	@genkit-ai/ai/lib/document-SEV6zxye.d.ts:1060:5
./retriever	Document	fromData	method	true	false	(data: string, dataType?: string, metadata?: Record<string, unknown>): Document	@genkit-ai/ai/lib/document-SEV6zxye.d.ts:1061:5
./retriever	Document	text	getter	false	false	(): string	@genkit-ai/ai/lib/document-SEV6zxye.d.ts:1066:5
./retriever	Document	media	getter	false	false	(): { url: string; contentType?: string; }[]	@genkit-ai/ai/lib/document-SEV6zxye.d.ts:1071:5
./retriever	Document	data	getter	false	false	(): string	@genkit-ai/ai/lib/document-SEV6zxye.d.ts:1078:5
./retriever	Document	dataType	getter	false	false	(): string | undefined	@genkit-ai/ai/lib/document-SEV6zxye.d.ts:1082:5
./retriever	Document	toJSON	method	false	false	(): DocumentData	@genkit-ai/ai/lib/document-SEV6zxye.d.ts:1083:5
./retriever	Document	getEmbeddingDocuments	method	false	false	(embeddings: Embedding[]): Document[]	@genkit-ai/ai/lib/document-SEV6zxye.d.ts:1091:5
./retriever	IndexerParams	indexer	property	false	false		@genkit-ai/ai/lib/retriever.d.ts:701:5
./retriever	IndexerParams	documents	property	false	false		@genkit-ai/ai/lib/retriever.d.ts:702:5
./retriever	IndexerParams	options	property	false	true		@genkit-ai/ai/lib/retriever.d.ts:703:5
./retriever	IndexerReference	name	property	false	false		@genkit-ai/ai/lib/retriever.d.ts:758:5
./retriever	IndexerReference	configSchema	property	false	true		@genkit-ai/ai/lib/retriever.d.ts:759:5
./retriever	IndexerReference	info	property	false	true		@genkit-ai/ai/lib/retriever.d.ts:760:5
./retriever	RetrieverParams	retriever	property	false	false		@genkit-ai/ai/lib/retriever.d.ts:681:5
./retriever	RetrieverParams	query	property	false	false		@genkit-ai/ai/lib/retriever.d.ts:682:5
./retriever	RetrieverParams	options	property	false	true		@genkit-ai/ai/lib/retriever.d.ts:683:5
./retriever	RetrieverReference	name	property	false	false		@genkit-ai/ai/lib/retriever.d.ts:723:5
./retriever	RetrieverReference	configSchema	property	false	true		@genkit-ai/ai/lib/retriever.d.ts:724:5
./retriever	RetrieverReference	info	property	false	true		@genkit-ai/ai/lib/retriever.d.ts:725:5
./retriever	SimpleRetrieverOptions	name	property	false	false		@genkit-ai/ai/lib/retriever.d.ts:771:5
./retriever	SimpleRetrieverOptions	configSchema	property	false	true		@genkit-ai/ai/lib/retriever.d.ts:773:5
./retriever	SimpleRetrieverOptions	content	property	false	true		@genkit-ai/ai/lib/retriever.d.ts:780:5
./retriever	SimpleRetrieverOptions	metadata	property	false	true		@genkit-ai/ai/lib/retriever.d.ts:787:5
./reranker	RankedDocument	content	property	false	false		@genkit-ai/ai/lib/reranker.d.ts:181:5
./reranker	RankedDocument	metadata	property	false	false		@genkit-ai/ai/lib/reranker.d.ts:182:5
./reranker	RankedDocument	Constructor	constructor	false	false	(data: RankedDocumentData): RankedDocument	@genkit-ai/ai/lib/reranker.d.ts:185:5
./reranker	RankedDocument	score	method	false	false	(): number	@genkit-ai/ai/lib/reranker.d.ts:190:5
./reranker	RerankerParams	reranker	property	false	false		@genkit-ai/ai/lib/reranker.d.ts:830:5
./reranker	RerankerParams	query	property	false	false		@genkit-ai/ai/lib/reranker.d.ts:831:5
./reranker	RerankerParams	documents	property	false	false		@genkit-ai/ai/lib/reranker.d.ts:832:5
./reranker	RerankerParams	options	property	false	true		@genkit-ai/ai/lib/reranker.d.ts:833:5
./reranker	RerankerReference	name	property	false	false		@genkit-ai/ai/lib/reranker.d.ts:848:5
./reranker	RerankerReference	configSchema	property	false	true		@genkit-ai/ai/lib/reranker.d.ts:849:5
./reranker	RerankerReference	info	property	false	true		@genkit-ai/ai/lib/reranker.d.ts:850:5
./embedder	EmbedderParams	embedder	property	false	false		@genkit-ai/ai/lib/document-SEV6zxye.d.ts:282:5
./embedder	EmbedderParams	content	property	false	false		@genkit-ai/ai/lib/document-SEV6zxye.d.ts:283:5
./embedder	EmbedderParams	metadata	property	false	true		@genkit-ai/ai/lib/document-SEV6zxye.d.ts:284:5
./embedder	EmbedderParams	options	property	false	true		@genkit-ai/ai/lib/document-SEV6zxye.d.ts:285:5
./embedder	EmbedderReference	name	property	false	false		@genkit-ai/ai/lib/document-SEV6zxye.d.ts:361:5
./embedder	EmbedderReference	configSchema	property	false	true		@genkit-ai/ai/lib/document-SEV6zxye.d.ts:362:5
./embedder	EmbedderReference	info	property	false	true		@genkit-ai/ai/lib/document-SEV6zxye.d.ts:363:5
./embedder	EmbedderReference	config	property	false	true		@genkit-ai/ai/lib/document-SEV6zxye.d.ts:364:5
./embedder	EmbedderReference	version	property	false	true		@genkit-ai/ai/lib/document-SEV6zxye.d.ts:365:5
./evaluator	EvaluatorParams	evaluator	property	false	false		@genkit-ai/ai/lib/evaluator.d.ts:379:5
./evaluator	EvaluatorParams	dataset	property	false	false		@genkit-ai/ai/lib/evaluator.d.ts:380:5
./evaluator	EvaluatorParams	evalRunId	property	false	true		@genkit-ai/ai/lib/evaluator.d.ts:381:5
./evaluator	EvaluatorParams	options	property	false	true		@genkit-ai/ai/lib/evaluator.d.ts:382:5
./evaluator	EvaluatorReference	name	property	false	false		@genkit-ai/ai/lib/evaluator.d.ts:418:5
./evaluator	EvaluatorReference	configSchema	property	false	true		@genkit-ai/ai/lib/evaluator.d.ts:419:5
./evaluator	EvaluatorReference	info	property	false	true		@genkit-ai/ai/lib/evaluator.d.ts:420:5
./model	GenerateRequest	config	property	false	true		@genkit-ai/ai/lib/model-types.d.ts:3003:5
./model	ModelReference	name	property	false	false		@genkit-ai/ai/lib/model-BBzPDrC1.d.ts:159:5
./model	ModelReference	configSchema	property	false	true		@genkit-ai/ai/lib/model-BBzPDrC1.d.ts:160:5
./model	ModelReference	info	property	false	true		@genkit-ai/ai/lib/model-BBzPDrC1.d.ts:161:5
./model	ModelReference	version	property	false	true		@genkit-ai/ai/lib/model-BBzPDrC1.d.ts:162:5
./model	ModelReference	config	property	false	true		@genkit-ai/ai/lib/model-BBzPDrC1.d.ts:163:5
./model	ModelReference	withConfig	method	false	false	(cfg: z.infer<CustomOptions>): ModelReference<CustomOptions>	@genkit-ai/ai/lib/model-BBzPDrC1.d.ts:164:5
./model	ModelReference	withVersion	method	false	false	(version: string): ModelReference<CustomOptions>	@genkit-ai/ai/lib/model-BBzPDrC1.d.ts:165:5
./model	ModelRequest	config	property	false	true		@genkit-ai/ai/lib/model-types.d.ts:2019:5
./model/middleware	AugmentWithContextOptions	preface	property	false	true		@genkit-ai/ai/lib/model-BBzPDrC1.d.ts:48:5
./model/middleware	AugmentWithContextOptions	itemTemplate	property	false	true		@genkit-ai/ai/lib/model-BBzPDrC1.d.ts:50:5
./model/middleware	AugmentWithContextOptions	citationKey	property	false	true		@genkit-ai/ai/lib/model-BBzPDrC1.d.ts:52:5
./tool	ToolConfig	name	property	false	false		@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:239:5
./tool	ToolConfig	description	property	false	false		@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:241:5
./tool	ToolConfig	inputSchema	property	false	true		@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:243:5
./tool	ToolConfig	inputJsonSchema	property	false	true		@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:245:5
./tool	ToolConfig	outputSchema	property	false	true		@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:247:5
./tool	ToolConfig	outputJsonSchema	property	false	true		@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:249:5
./tool	ToolConfig	metadata	property	false	true		@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:251:5
./plugin	GenkitPluginV2	version	property	false	false		genkit/lib/index-Cd4YWqZH.d.ts:38:5
./plugin	GenkitPluginV2	name	property	false	false		genkit/lib/index-Cd4YWqZH.d.ts:39:5
./plugin	GenkitPluginV2	init	property	false	true		genkit/lib/index-Cd4YWqZH.d.ts:40:5
./plugin	GenkitPluginV2	resolve	property	false	true		genkit/lib/index-Cd4YWqZH.d.ts:41:5
./plugin	GenkitPluginV2	list	property	false	true		genkit/lib/index-Cd4YWqZH.d.ts:42:5
./plugin	PluginProvider	name	property	false	false		genkit/lib/index-Cd4YWqZH.d.ts:31:5
./plugin	PluginProvider	initializer	property	false	false	(): void | Promise<void>	genkit/lib/index-Cd4YWqZH.d.ts:32:5
./plugin	PluginProvider	resolver	property	false	true		genkit/lib/index-Cd4YWqZH.d.ts:33:5
./plugin	PluginProvider	listActions	property	false	true		genkit/lib/index-Cd4YWqZH.d.ts:34:5
./context	ApiKeyContext	auth	property	false	false		@genkit-ai/core/lib/context.d.ts:57:5
./context	RequestData	method	property	false	false		@genkit-ai/core/lib/context.d.ts:40:5
./context	RequestData	headers	property	false	false		@genkit-ai/core/lib/context.d.ts:41:5
./context	RequestData	input	property	false	false		@genkit-ai/core/lib/context.d.ts:42:5
